5	0	5	0	4	1	0	0	0	0	0	1	0	2	0	0	1	1	4	0	1	3	4	1	1	5	4	4	3	21	3	0	2	6	3	0	3	8	3	0	5	2	6	2	0	3	2	2	3	2	3	0	5	3	0	0	2	1	2	4	2	3	4	2	4	8	1	0	6	1	6	6	7	5	2	7	3	4	7	6	6	4	6	3	4	6	11	6	6	4	5	2	6	8	0	54	11	5	9	0	7	7	6	4	9	2	4	0	3	1	5	9	3	8	0	9	2	0	6	3	1	11	4	8	6	6	3	0	7	4	4	8	0	3	1	7	8	3	6	22	0	2	0	2	0	11	3	5	2	0	8	8	4	5	4	6	10	3	8	5	7	11	37	10	6	6	1	7	5	5	5	3	6	0	2	6	1	3	7	8	7	1	7	7	5	4	4	10	0	2	7	3	3	9	2	6	8	15	11	5	8	5	9	7	4	8	4	12	4	8	7	7	6	5	7	5	5	8	6	4	0	15	8	11	8	3	9	2	10	5	11	6	7	7	21	12	11	4	8	10	9	12	9	1	7	7	4	9	6	8	3	7	9	2	11	11	7	0	18	7	2	14	6	10	8	8	13	6	12	9	9	15	11	11	11	18	8	13	11	18	6	5	14	13	19	12	12	12	9	8	16	19	23	22	17	20	13	16	28	19	22	22	21	30	29	26	33	28	39	31	35	42	42	42	49	46	56	46	45	57	53	52	62	56	68	62	62	68	65	54	77	75	69	62	59	66	57	57	59	51	59	65	60	59	48	44	47	41	54	37	37	35	31	33	22	28	19	16	20	15	19	17	20	12	14	11	10	10	13	5	8	13	7	9	6	6	10	14	3	3	5	17	10	6	7	5	8	4	6	8	6	4	5	3	11	6	5	1	6	7	3	4	1	4	8	6	9	14	1	12	5	10	2	3	13	4	6	1	2	2	3	0	0	7	4	9	5	6	3	5	14	7	6	3	3	8	1	3	12	6	3	2	2	7	1	3	1	3	6	5	2	4	1	3	0	8	4	0	6	7	0	5	2	5	1	6	7	0	1	8	5	4	7	8	0	3	2	5	0	5	0	3	0	0	9	2	5	7	4	7	2	7	6	5	8	9	2	0	0	3	2	5	10	1	4	4	4	1	5	5	10	1	0	4	1	7	4	2	2	0	4	8	2	3	1	5	7	4	3	0	4	10	1	5	2	2	3	0	4	1	0	0	4	1	1	0	3	3	2	0	3	4	5	5	0	2	0	0	0	2	11	1	1	7	1	1	6	4	1	8	3	2	0	6	1	2	1	2	0	0	6	0	0	4	0	4	2	0	1	4	0	3	0	2	0	0	0	1	3	1	0	4	1	0	0	0	0	0	2	0	0	6	3	0	0	0	1	0	0	0	2	0	0	0	2	0	0	6	0	0	0	1	0	0	0	0	0	2	0	2	1	0	4	0	1	0
1	1	2	0	0	1	5	0	1	0	0	1	3	0	1	0	0	0	0	1	1	1	0	3	4	4	2	1	1	3	0	5	2	7	0	1	6	3	0	1	5	3	3	5	0	5	1	2	2	3	17	8	4	2	0	3	72	2	0	3	5	1	4	4	3	7	6	9	4	1	7	9	1	4	6	1	3	59	2	4	3	1	1	1	5	0	8	9	5	1	3	7	9	3	2	5	5	3	2	2	3	0	8	5	3	12	7	3	7	5	4	8	1	12	3	6	0	6	8	0	9	1	5	2	2	6	5	1	5	3	6	2	8	6	0	0	4	7	3	5	1	6	2	10	4	6	5	2	7	6	4	0	4	1	8	0	7	6	3	4	3	9	10	8	4	1	8	5	4	8	6	4	12	1	7	4	0	12	8	7	3	10	10	1	5	6	3	5	10	3	3	2	10	3	6	7	7	13	59	15	7	0	11	8	7	7	1	7	2	10	6	11	14	0	14	5	4	5	9	4	8	4	9	7	11	4	7	8	6	10	15	6	1	5	6	7	24	5	16	5	3	5	8	5	4	2	10	38	5	8	6	6	9	12	11	13	7	8	11	11	3	8	12	12	9	9	4	10	13	3	10	7	5	12	7	9	13	6	13	20	9	9	10	5	14	10	12	16	11	14	17	20	22	17	22	20	23	26	20	19	30	25	25	33	27	24	34	28	32	35	43	34	56	45	54	47	62	48	60	69	60	60	61	68	75	57	76	73	68	74	66	75	71	81	68	72	73	81	67	75	62	57	62	50	63	48	45	60	40	43	46	39	35	23	31	34	18	16	17	23	22	17	13	9	17	14	12	8	10	10	12	10	14	5	6	9	7	9	3	8	8	11	8	1	9	5	10	7	12	8	8	7	6	4	3	13	4	3	3	3	8	1	21	2	5	8	5	3	4	4	9	0	2	6	2	6	8	1	7	4	4	5	4	12	8	6	11	1	5	5	4	7	1	9	5	3	4	5	0	8	3	0	10	8	0	10	5	10	0	3	7	2	8	5	1	6	3	6	2	1	8	0	5	4	5	0	3	6	2	9	3	4	2	2	1	3	7	0	7	1	3	7	0	4	3	1	2	9	3	2	5	11	2	1	5	4	3	2	3	7	0	4	2	6	2	2	2	0	2	5	5	1	1	0	0	2	6	0	2	6	1	1	3	2	3	0	4	0	0	2	0	0	3	2	2	4	5	3	2	7	6	1	8	1	7	3	10	5	0	3	0	0	4	0	3	7	6	4	5	2	1	2	1	1	5	2	1	5	0	1	0	0	3	3	2	4	0	2	0	7	0	2	0	1	0	20	0	2	0	0	1	43	5	2	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	1	0	2	9	0	3	3	0	0	1	0	0	3	1	0	3	0	2	0	0	2	0	0	0	0	5
9	6	4	1	2	0	0	0	0	4	2	0	1	0	4	1	0	0	0	0	0	1	1	0	4	1	0	3	2	5	0	2	4	5	1	0	6	4	1	2	3	5	1	1	4	7	0	0	0	8	0	0	0	9	8	5	4	4	5	2	7	3	5	1	1	5	4	7	3	8	0	5	4	3	2	0	4	2	4	8	0	4	6	6	3	11	7	9	7	3	7	11	4	8	3	2	3	5	7	3	8	6	2	4	3	0	6	5	3	6	0	8	9	10	2	0	10	5	1	5	4	3	1	5	6	5	5	7	6	5	2	11	7	3	7	5	17	6	6	5	6	4	6	5	10	6	6	0	5	2	4	2	8	8	4	2	5	5	6	9	9	8	3	5	4	4	3	7	9	0	7	2	8	10	6	12	10	4	8	4	3	9	8	2	5	23	6	5	8	5	6	0	4	3	5	11	8	9	8	8	19	6	5	2	8	12	1	2	6	2	11	0	14	12	10	7	13	4	9	7	7	5	4	7	5	2	10	4	5	11	6	6	6	5	12	9	9	12	10	9	11	9	11	7	5	3	11	12	6	2	10	15	2	10	8	10	11	3	8	3	9	16	10	5	14	5	8	10	2	6	7	3	11	3	10	5	7	10	8	4	8	11	11	8	8	13	15	9	18	14	9	15	16	17	23	19	23	20	26	20	24	34	31	21	35	30	29	42	38	43	48	40	47	47	54	64	62	57	68	65	73	66	72	79	64	77	73	73	72	72	76	81	81	81	68	91	76	81	82	73	77	83	64	73	57	50	57	47	67	46	41	48	38	41	27	21	33	25	25	18	11	21	16	14	15	5	10	2	16	10	7	8	3	9	10	14	10	10	5	11	4	10	9	6	8	11	3	6	9	10	4	4	11	3	9	2	5	7	1	4	6	7	8	5	9	11	5	7	5	4	6	4	9	1	5	9	1	2	6	5	9	2	6	5	9	11	8	4	12	11	10	6	3	4	0	4	6	4	3	0	4	7	4	7	0	1	4	2	3	13	1	3	0	1	4	6	6	2	0	1	0	2	2	0	4	3	2	4	2	6	1	5	4	1	4	2	7	7	3	7	6	2	0	4	5	13	2	2	4	0	0	2	0	3	3	0	2	3	3	0	5	0	2	7	2	0	4	4	5	3	2	4	6	3	0	2	0	0	4	3	1	6	5	3	3	8	4	3	3	4	4	13	3	4	3	0	5	0	6	1	1	3	5	0	0	1	2	2	0	12	0	4	3	0	1	2	7	0	3	1	4	2	6	1	3	0	3	2	7	6	1	9	0	0	0	0	0	0	0	8	2	1	0	6	3	0	2	0	3	0	0	4	1	3	0	3	0	0	0	0	3	1	0	2	0	0	0	1	1	0	0	2	0	0	0	0	1	4	0	2	0	1	3	0	1	0	0	1	0	2	0	4	0	0	0	1	0	0	1	2	0	0	0	0	1	4
4	1	3	0	1	0	0	0	0	0	1	0	2	0	3	2	0	0	0	0	0	3	1	0	0	1	2	9	5	2	2	2	1	5	3	5	4	4	5	1	6	8	0	4	7	6	2	2	5	8	1	0	2	2	0	4	5	3	9	3	5	3	4	5	7	6	2	5	7	1	2	2	1	0	3	2	0	5	9	4	1	12	8	3	10	1	1	5	10	3	3	7	0	3	10	10	5	6	2	4	10	2	4	1	5	4	0	0	13	7	10	3	4	10	0	5	2	2	8	8	12	2	3	5	2	3	7	15	8	2	3	5	5	4	3	6	5	8	5	0	4	2	4	7	3	9	0	10	7	7	8	2	8	4	7	5	6	4	4	3	9	3	2	8	5	0	5	9	0	7	6	3	2	0	10	9	4	11	7	6	8	1	10	4	27	5	5	6	8	8	8	3	8	8	11	8	2	3	12	8	3	3	2	5	8	11	7	9	1	6	7	7	11	12	3	8	2	1	7	30	9	0	7	7	3	9	4	6	3	6	12	9	2	5	6	13	6	4	9	11	31	11	3	4	10	10	4	5	12	12	8	9	14	13	6	9	9	9	11	7	11	10	5	5	13	10	7	12	15	12	12	5	10	6	15	9	7	7	7	9	12	16	10	14	12	19	16	12	16	10	16	13	22	14	15	15	23	27	33	27	21	34	27	27	34	28	35	47	48	51	40	53	57	55	60	56	64	72	61	73	72	62	77	81	85	81	79	76	87	81	84	82	91	88	82	99	79	93	82	78	84	78	69	72	68	66	61	69	44	48	57	36	43	38	36	37	41	23	26	24	21	26	28	12	11	9	14	4	11	2	10	13	9	9	12	12	15	3	10	4	10	11	11	6	8	7	6	5	14	0	12	7	1	13	12	7	7	4	6	0	11	13	2	6	8	7	1	10	6	7	11	7	12	6	8	7	11	3	6	30	1	7	7	9	8	5	5	5	6	4	3	1	10	6	5	7	5	9	8	9	9	0	4	0	2	5	8	8	2	4	7	8	6	7	0	4	0	2	1	0	1	5	0	7	5	5	11	2	5	2	0	12	4	4	0	5	0	0	2	6	0	7	10	3	7	0	4	5	4	5	6	1	1	2	7	1	6	5	2	0	2	3	8	4	5	0	0	3	0	3	2	4	1	6	8	0	8	5	0	7	10	1	7	4	7	2	0	0	3	0	4	1	6	5	1	4	2	2	2	1	2	0	3	0	0	0	0	4	3	6	1	3	1	1	3	3	6	5	10	0	1	3	7	1	4	0	0	7	0	0	2	0	0	5	0	4	4	7	0	0	3	0	1	1	0	8	0	0	3	4	4	2	0	0	0	1	0	1	2	1	1	0	0	0	0	1	8	0	3	2	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	5	1	5	2	0	1	0	1	0	1	1	1	5	0	0
1	0	0	1	1	0	2	0	1	0	5	2	1	2	2	0	6	0	0	0	2	2	5	0	0	0	0	4	0	0	6	2	1	0	3	1	0	3	4	3	1	11	7	3	4	6	6	4	0	4	12	4	1	4	6	8	1	3	4	4	0	3	3	6	4	2	13	3	5	6	7	8	3	10	5	2	3	1	2	2	2	0	1	1	2	5	9	8	4	6	2	8	2	8	6	3	5	14	5	7	1	4	7	11	4	0	2	7	2	2	4	5	3	5	3	9	5	5	9	11	6	2	10	2	17	2	8	2	9	5	5	5	9	7	7	4	8	0	5	1	3	3	4	11	6	2	4	3	7	4	0	9	2	3	7	3	3	6	4	5	4	4	13	6	6	9	8	2	1	7	4	7	0	7	9	2	5	9	0	2	3	8	3	4	1	8	5	7	4	3	3	11	2	9	2	7	8	3	5	0	3	5	5	9	8	10	6	5	7	12	5	7	14	6	9	3	6	5	7	9	2	2	11	9	4	6	11	6	10	10	9	8	10	5	10	13	12	10	4	7	12	8	10	6	7	11	12	9	20	10	5	6	10	8	3	10	11	5	13	15	12	2	17	10	8	15	7	10	12	11	10	11	6	3	15	6	12	7	10	6	14	15	9	9	16	15	12	13	15	19	10	17	23	33	19	19	18	20	29	21	32	32	46	38	42	40	38	35	52	55	47	59	58	68	60	67	80	72	77	69	80	88	87	87	93	85	107	90	94	87	86	96	90	96	92	97	93	93	96	100	96	84	84	79	69	60	71	87	53	70	56	51	44	38	43	35	34	33	31	32	27	21	26	29	12	15	9	11	8	6	13	9	11	7	10	7	3	9	8	6	13	8	6	2	7	6	8	2	11	1	5	4	5	7	2	14	13	8	9	5	8	6	0	8	0	7	12	9	7	4	0	6	0	7	7	4	31	6	8	6	0	7	0	7	5	2	8	14	9	6	5	5	9	9	9	2	7	17	10	6	3	9	5	1	5	0	3	6	4	0	3	7	0	2	9	0	5	3	2	5	3	0	7	5	2	3	7	4	1	1	4	0	7	1	2	2	5	4	2	6	1	1	3	5	0	6	3	3	5	0	5	7	7	2	3	6	4	2	2	6	2	6	2	4	9	7	3	8	2	5	7	1	2	0	0	4	0	2	5	10	1	8	5	1	3	3	4	0	0	11	3	6	5	1	1	1	9	4	3	2	0	5	3	2	7	0	7	0	0	3	0	8	0	0	2	5	5	1	0	2	0	0	2	4	0	2	4	0	4	1	2	0	6	4	0	2	4	1	5	2	2	0	0	0	2	0	2	2	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	2	4	3	0	5	0	0	1	0	4	1	0	0	0	2	0	0	0	0	2	4	0	0	0	3	2	2	1	0
1	1	6	1	9	0	0	2	2	3	3	0	1	0	4	8	0	0	3	0	1	3	5	7	4	3	3	4	2	0	0	6	7	0	1	9	4	0	7	4	8	6	4	6	4	12	0	0	4	10	0	6	3	2	1	5	4	1	6	0	0	0	4	8	4	4	0	4	5	0	8	6	4	0	0	6	4	1	4	0	6	11	6	0	1	10	2	9	6	0	4	3	2	7	8	6	4	1	7	1	1	8	5	5	1	0	8	0	1	1	10	4	3	9	4	10	4	4	4	8	3	4	2	3	7	5	2	2	14	2	1	9	7	3	0	6	3	1	8	8	6	3	2	6	2	6	0	1	5	2	6	5	3	5	0	8	6	6	7	4	4	4	3	8	4	5	3	3	7	4	4	4	5	6	3	6	2	4	0	3	5	6	3	6	5	7	13	7	3	3	5	6	7	7	7	4	6	7	9	3	11	7	11	5	5	15	6	6	9	5	9	6	4	0	7	7	10	1	12	3	18	2	17	5	7	13	12	9	7	6	8	5	4	12	8	6	12	4	8	7	7	2	10	7	12	13	4	6	8	11	11	4	7	0	8	9	9	7	8	12	4	10	10	5	11	8	12	7	1	11	12	5	14	6	10	9	8	7	8	11	11	5	3	10	17	19	14	15	14	19	14	18	17	19	26	21	31	26	19	27	33	37	36	30	37	36	43	46	112	59	52	58	75	59	64	68	73	75	76	92	82	94	91	91	88	96	88	107	102	99	102	105	109	113	96	106	100	104	100	94	91	100	89	80	84	83	70	76	68	65	60	54	50	51	46	42	33	28	35	26	28	20	21	19	19	13	16	12	7	14	5	13	10	11	5	2	15	11	7	12	7	13	6	4	10	8	8	2	11	0	5	10	7	7	8	12	14	4	3	1	2	4	13	4	8	9	5	1	5	2	3	5	5	5	9	7	5	7	6	6	6	0	13	4	4	12	1	3	5	7	8	0	1	0	4	0	1	7	3	6	8	2	5	6	4	5	4	5	4	0	1	6	9	2	4	4	10	2	10	2	0	5	1	10	0	1	3	3	3	4	2	4	0	4	3	8	6	1	4	2	2	15	3	0	7	1	0	1	1	7	0	5	3	4	4	2	2	3	5	8	3	5	6	2	8	4	0	7	4	2	10	0	2	7	0	3	1	6	2	1	4	5	9	2	4	3	0	2	0	5	2	1	4	1	0	5	2	3	0	0	4	4	7	4	3	4	1	12	1	5	8	0	3	1	0	0	8	6	0	4	6	1	2	2	3	1	1	0	5	5	1	6	8	3	3	3	2	0	7	2	3	2	2	0	1	0	7	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	2	0	4	0	4	0	0	2	0	5	0	0	0	0	2	0	3	1	0	2	0	0	0	0	3	0	0	1	3	0	1	0	0	0	0	0	1	0	0	0	1	1	0
0	4	0	0	0	4	1	0	3	3	1	5	4	0	1	1	4	0	0	0	20	4	1	2	7	0	0	2	2	7	1	0	8	4	0	0	2	6	0	4	1	0	2	2	2	5	14	4	3	0	8	0	2	5	8	4	0	7	7	2	1	2	9	5	0	6	8	2	2	10	10	0	1	5	2	1	4	4	2	7	2	8	1	8	9	8	0	6	4	4	6	11	5	5	0	5	2	2	3	4	4	8	8	16	7	5	8	5	3	5	5	0	2	0	7	0	5	1	8	4	3	10	0	8	4	5	6	2	26	11	0	0	2	10	9	2	7	2	4	3	0	9	3	2	6	2	5	5	10	6	5	8	2	1	12	3	8	4	4	6	2	4	1	4	9	5	5	2	15	8	4	3	1	0	3	3	4	2	10	0	11	7	4	10	8	6	6	7	3	8	2	6	11	3	7	6	4	53	10	6	8	2	4	8	4	1	7	6	8	2	4	5	3	8	12	7	12	7	11	7	4	11	7	6	8	6	8	3	4	8	1	6	10	7	10	15	4	7	10	10	7	9	10	8	4	11	9	9	8	2	10	41	8	10	7	5	11	11	10	2	11	9	17	9	12	11	4	16	9	6	13	2	5	19	13	7	11	9	15	17	17	8	4	8	16	10	36	19	16	16	21	22	27	21	32	31	24	36	31	31	33	26	33	39	44	39	48	49	57	62	66	65	58	70	80	76	80	82	87	84	80	90	91	99	89	106	99	105	104	89	110	110	102	107	108	103	106	98	101	109	98	99	102	90	95	95	90	74	81	66	70	71	56	51	66	45	42	39	34	32	26	27	23	20	15	17	22	16	7	7	4	6	12	6	11	1	7	13	6	7	2	6	4	1	8	9	4	13	8	9	4	10	1	6	9	4	3	9	0	4	6	2	6	3	10	0	6	7	2	7	8	17	8	2	2	8	2	5	6	3	8	10	4	6	7	10	2	6	8	1	5	3	10	6	5	5	6	7	2	1	23	6	0	6	0	8	2	8	8	1	1	1	1	9	6	0	9	2	56	1	4	1	0	3	8	2	5	2	4	3	2	8	3	5	5	5	12	4	3	7	2	6	0	0	6	0	2	0	2	4	2	2	3	1	1	3	2	2	0	6	0	5	4	3	1	1	0	2	5	1	7	0	6	1	4	2	3	0	0	13	2	1	3	0	6	0	9	8	1	2	3	9	5	1	0	5	1	1	3	4	1	23	7	0	6	3	0	12	0	4	8	0	4	1	0	2	1	0	0	5	8	1	0	0	5	6	0	0	0	4	0	0	3	3	1	18	0	0	1	0	1	4	3	0	1	0	2	3	0	3	1	0	0	0	2	0	2	1	0	0	1	0	2	2	0	1	0	3	0	1	1	1	0	0	2	0	0	3	0	2	0	1	1	0	1	6	0	2	0	0	1	0	1	1	0	1	0	2	0	4	1	0	2	0	0	3
2	4	0	0	0	6	0	0	2	5	0	3	1	0	2	10	0	3	1	0	0	3	5	5	5	0	2	2	5	1	2	1	3	5	1	8	8	5	2	0	5	6	5	3	1	2	8	0	0	8	4	4	5	7	6	3	4	1	10	6	0	5	5	8	2	0	8	5	0	5	2	5	10	10	7	0	8	0	0	3	7	4	4	5	8	0	15	4	1	3	5	7	4	43	9	9	15	4	5	8	0	6	9	5	5	4	6	0	2	4	1	4	6	4	6	2	12	4	3	5	15	6	0	5	6	5	13	0	7	12	4	10	4	8	8	1	9	1	10	4	2	2	4	3	3	5	1	2	7	9	4	3	0	11	6	4	8	7	6	6	6	2	0	4	1	6	15	1	6	5	4	12	0	14	6	2	4	3	10	11	7	2	10	11	5	4	6	3	8	2	3	5	5	4	7	12	8	4	14	7	11	9	4	10	9	5	7	4	10	9	6	4	10	8	2	8	12	7	7	5	11	8	3	7	8	3	8	6	5	11	13	6	15	2	15	12	14	11	4	8	5	1	10	4	0	14	11	7	9	5	8	11	4	8	12	9	11	9	3	12	7	15	8	3	11	10	1	12	6	6	14	2	10	13	8	11	7	4	10	9	12	14	9	16	18	10	14	13	13	15	16	20	27	32	40	25	30	38	22	33	25	38	52	44	38	34	52	58	54	53	70	65	83	72	78	79	80	78	94	87	108	88	98	113	97	110	111	149	117	100	111	112	128	117	107	120	114	125	112	116	120	114	102	135	99	95	95	76	84	75	73	66	56	62	60	48	45	40	43	29	25	21	17	24	22	9	7	50	14	11	6	7	5	20	4	8	8	10	11	8	3	13	12	9	14	4	10	3	8	5	4	6	6	5	4	4	1	5	5	7	1	4	9	4	10	4	7	3	2	7	0	5	3	5	11	7	5	7	6	4	0	3	10	3	5	2	1	1	10	6	4	3	2	4	7	7	6	1	4	4	7	3	11	5	3	4	8	4	10	3	40	0	10	9	3	7	0	7	4	4	12	2	3	7	0	3	6	2	6	3	4	2	2	9	6	10	3	0	13	5	7	5	4	0	9	4	2	0	9	6	4	9	2	4	1	2	0	1	4	13	0	3	5	4	3	1	7	0	4	0	4	0	1	8	0	2	9	0	2	7	2	2	4	5	9	2	6	2	3	4	4	7	1	0	4	1	0	0	0	0	1	3	3	0	4	3	4	1	3	4	8	8	1	5	6	0	7	0	0	3	0	2	3	2	1	0	4	1	20	5	2	2	1	4	3	2	6	0	3	4	3	10	1	4	1	0	8	0	4	0	2	5	2	5	3	0	0	0	5	3	1	0	1	0	0	0	0	0	0	0	0	2	2	4	2	0	3	0	2	4	1	0	1	2	2	0	0	1	0	3	0	1	4	0	0	2	2	2	1	2	2	0	1	0	0	1
5	4	2	0	2	3	4	1	1	0	0	1	0	0	1	49	2	1	4	0	1	0	4	5	0	4	3	4	4	0	0	4	5	0	0	8	3	3	3	0	18	15	0	0	11	3	2	4	9	10	0	2	2	3	7	4	1	7	0	0	11	1	9	6	5	2	0	2	6	4	3	2	9	4	4	11	8	6	6	6	3	8	5	5	4	5	1	4	11	1	10	5	4	2	1	7	0	4	6	5	15	1	1	5	5	4	4	3	8	0	3	4	0	10	2	7	1	7	5	4	2	10	2	14	4	1	3	1	3	3	2	2	4	4	0	9	10	5	2	5	6	4	8	5	5	7	2	7	7	0	9	0	2	4	3	10	6	7	2	2	4	7	9	7	0	4	5	11	9	3	5	3	10	4	6	10	0	14	0	7	6	8	14	4	6	3	3	10	5	8	3	4	6	6	6	8	2	9	12	7	8	2	6	5	6	7	3	11	12	6	10	6	6	11	2	6	1	4	8	7	6	8	2	5	8	4	5	5	5	7	9	10	8	6	9	6	12	4	4	4	2	9	8	5	4	2	1	11	8	5	6	10	13	6	8	4	7	9	4	8	7	13	11	12	13	7	7	6	4	16	2	11	3	8	8	6	5	7	6	12	20	7	11	14	36	18	10	18	19	17	19	26	22	25	30	22	29	34	36	40	50	40	39	45	45	41	55	59	60	66	71	76	68	80	86	86	90	96	100	108	107	109	104	119	115	107	128	121	122	105	132	122	126	117	129	139	127	124	115	115	128	104	115	108	103	110	95	99	91	96	85	70	72	63	54	52	46	47	38	35	30	25	32	19	24	17	15	14	5	18	13	6	14	7	14	9	6	8	5	8	11	1	5	7	7	9	1	13	17	4	7	6	4	5	9	27	4	4	11	0	8	7	7	3	5	10	1	8	5	8	11	0	6	8	5	2	7	1	5	0	7	7	0	10	5	8	5	5	5	4	10	6	0	4	2	5	2	6	14	7	2	5	1	4	2	7	4	2	4	2	2	2	5	13	0	6	7	1	1	7	2	4	4	22	3	2	8	0	1	7	4	12	0	3	0	2	10	3	0	6	0	7	7	5	9	3	22	3	2	11	2	3	0	3	1	0	0	10	1	2	4	5	3	1	3	2	2	7	0	5	4	0	5	0	3	5	3	5	2	6	1	8	3	5	0	3	4	1	1	1	1	2	16	2	19	3	0	4	0	8	2	2	2	3	3	1	1	2	3	3	0	2	4	0	11	3	3	21	0	4	0	3	3	3	3	2	1	4	19	5	3	4	4	0	4	4	1	4	0	0	0	6	0	2	2	1	0	0	3	4	1	5	0	0	2	5	0	0	0	2	0	3	3	3	2	1	0	2	0	0	0	0	2	0	0	3	1	0	0	0	1	0	3	0	0	0	1	3	0	0	2	0	0	0	0	1	0	7	1	0	3	0	6	0	0	3
4	0	3	3	2	1	3	1	1	0	1	2	2	7	1	0	4	6	0	1	0	8	0	0	0	0	8	0	6	4	1	1	2	4	3	0	7	3	2	2	2	12	3	4	6	2	10	1	2	3	6	0	1	5	4	0	2	4	10	8	2	5	11	1	3	0	8	0	1	2	1	3	6	9	0	3	9	1	2	4	1	1	7	4	3	7	5	3	9	3	1	3	0	7	6	3	5	2	2	8	7	5	4	4	8	11	8	3	0	10	1	7	5	4	6	3	6	5	2	10	0	8	9	9	3	7	6	5	0	10	3	10	7	5	7	6	1	2	3	7	7	9	3	10	4	8	9	4	6	11	7	6	0	4	4	8	1	2	0	6	7	9	2	9	0	3	6	11	14	9	7	2	5	7	7	8	12	3	7	5	5	7	6	14	0	3	9	6	8	2	3	5	4	9	4	4	4	1	8	3	6	9	7	12	1	11	7	8	1	8	8	2	1	1	9	12	14	4	9	4	3	10	6	6	4	3	3	5	12	7	7	5	8	12	8	0	10	3	8	4	7	7	8	7	8	4	7	10	7	10	8	12	3	7	10	3	6	3	11	11	3	16	8	12	2	3	10	8	6	10	8	11	13	11	10	11	9	11	11	5	12	15	13	11	18	8	33	10	14	17	27	24	21	29	32	27	30	29	29	37	42	55	42	42	52	45	67	58	56	76	64	77	76	85	89	100	103	106	107	116	102	122	115	102	120	119	122	135	121	131	131	131	124	124	124	120	135	125	129	130	123	126	125	116	121	130	109	111	94	94	81	81	72	70	68	55	47	59	37	36	33	32	28	23	30	12	12	8	45	9	18	12	16	6	24	8	4	5	8	13	6	13	7	5	15	4	0	11	10	34	3	5	10	7	8	10	8	6	8	10	7	13	8	7	8	2	7	19	6	2	9	4	9	4	5	7	0	0	8	5	7	3	1	7	8	6	2	5	5	2	10	2	2	1	2	7	6	7	1	2	3	6	5	3	2	2	0	5	6	4	6	5	3	2	8	4	6	0	3	8	7	5	3	6	5	6	4	2	4	0	1	7	1	2	0	6	5	1	0	8	2	7	6	8	9	0	8	0	4	3	1	2	5	2	2	5	2	1	6	1	2	6	2	1	0	4	3	3	2	2	5	4	9	8	1	3	3	1	6	9	1	2	7	3	0	0	4	8	0	4	1	0	2	1	2	0	3	2	4	5	0	1	2	0	2	0	3	6	1	5	3	4	0	3	4	0	3	4	0	2	0	0	4	10	5	0	2	1	0	5	3	4	2	0	4	0	4	0	2	6	9	4	0	3	5	3	1	3	0	0	4	0	5	0	0	3	1	6	2	4	1	0	4	0	5	1	4	0	2	2	0	0	0	0	0	1	4	5	0	0	4	0	4	0	0	1	0	0	1	1	0	0	8	0	3	9	0	0	1	4	1	0	4	2	0	2
